Id,Category,Text
284,0,"Día 2 viviendo en Toluca: el clima está de la chingada.
"
285,1,"Si vas a proponer pendejadas mejor no hagas ni madres y dejamos que el albañil diseñe. Morro pendejo sin noción de diseño o funcionalidad. 😡
"
286,0,"Soy la única a la que la vida no la quiere.
"
287,0,"Pizza gorda, porque hipster cualquier lugar con horno de barro las preparan
"
288,0,"Cuando ya liberaron los 280 caracteres pero nos encanta estar mamando.
"
289,0,"Ay no, ya llorar en un video por los haters es estar loca 😹😹😹😹
"
290,1,"Llegando al travajo aquí caliente con la pinche verga tiesa cabrón ay te va pa que te la comas rico
"
291,1,"Un ratito de exhibicionismo y Clau no deja de ser una putita en todos lados RT RT RT que harían si se la encuentran
"
292,0,"5 días sin servicio de internet. 5 putos días y no dan solución. Luego porque terminan odiándolos.
"
293,0,"manita arriba si ya estás hasta la madre de que en todos putos lados te meten a huevo la pinche publicidad de #TheTick  #SobreTodoEnYouTube😒 <URL>
"
294,0,"Verga, -digo, V Word- nunca los había leído D: En qué burbuja vivo.
"
295,0,"desde que tengo amigos colombianos entono Baricco como ellos Marica. Lo bueno es que no digo mucho Baricco
"
296,0,"Coincido completamente. Las autoridades no se pueden seguir haciendo de la vista gorda
"
297,0,"Una constante de vacíos en el corazón y sonrisas tontas.
"
298,1,"Que ya se va a independizar el México del norte? Órale putos váyanse que aquí estorban.
"
299,1,"Marica!! Aventar la piedra y esconder la mano = falta de 🍳🍳
"
300,1,"Y todavía hay imbéciles mexicanos que los apoyaron el mundial pasado, que se vayan a la verga putos Ticos
"
301,0,"A mi se me hace gorda pero la vergota!  
"
302,1,"Si te vas a ir a la verga de mi lado déjame igual de feliz a como estaba, yo me entregué en excelentes condiciones, pendeja,
"
303,0,"Por eso me gusta ir a bares gays, te hacen sentir deseado Jajaja se mamó
"
304,1,"@USUARIO Pendeja , pártele su madre
"
305,0,"#cosasdeincomparables versión ""Gingac el puto amo y clon de De Nigris"" @USUARIO
"
306,0,"De verdad extraño la voz de mi madre.
"
307,0,"Me están haciendo odiar Cuphead, putas redes sociales.
"
308,0,"#Madre #MotherFilm fue presentada en #Venecia74. Darren Aronofsky se inspiró en Buñuel cc @USUARIO 
"
309,0,"El argentino es soberbio incluso con el argentino.  ""Para los putos periodistas"": La dedicatoria de la Selección por su pase al Mundial.
"
310,1," @USUARIO @USUARIO @USUARIO Ese conchadesumadre del Yerko, que ni siquiera le alcanza pa maricón, porque hay que ser hombre antes y a ese le alcanza pa la mitad apenas
"
311,1,"Aquí están tus buenas noches princesa, por si el pendejo que te gusta se le olvidó, o le vales madre, o por si estás bien culera.😉🌹
"
312,0,"Una mujer que es cabrona de verdad no lo anda pregonando, maneja un perfil bajo y en el momento oportuno te da en la madre si es necesario.
"
313,0,"Jajajaja odio Twitter!!! Solo quiero ver a mis Timbiriches!!! Hace mucho que no actuaba como loca jaja!
"
314,0,"Esas putas siestas de tres horas que se vuelven hibernación... gud mornin pipol!
"
315,0,"#SiMematan es por que soy mujercita y no debi salir despues de las 10 de la noche.
"
316,0,"A coger y mamar que el mundo se va a acabar #BuenViernes
"
317,0,"Si decir ""ella me besó a mi, yo no quería"" los hace más hombrecitos, déjenme decirles que ""QUE PUTOS"". Fin del comu…
"
318,0," @USUARIO @USUARIO ¡¡¡A cabrón!!! ¿A ti cuando te invitan a un lugar te pagan el viaje, hospedaje y comida?
"
319,0,"Cosas feas y que tu papá decida despertarte con una canción norteña al oído
"
320,0,"La vida te puede partir la madre, pero algun dia se tendra que disculpar.
"
321,0,"Si mañana no le hablo al crush soy joto y no hay mas que decir.
"
322,0,"Ahorita Esta Sudando La Gota Gorda!💦
"
323,0,"Valer verga es pistear a pesar de que tu maestra te está marcando como loca para subirte cali
"
324,0,"Por qué putas cambias tu foto del #WhatsApp a cada rato?, en una de esas te voy a mandar porno y no va a ser mi culpa
"
325,0,"Con tanto puto estrés me dará una alopecia bien cabrona.
"
326,0,"Ay cabrón, mejor el profe Lapuente <URL>
"
327,1,"Muy bonita tu novia la machorra, me pregunto quien le dará a quien? 🤔
"
328,0,"¿Es en serio que hay una canción en bachata que trata de una mamá luchona? (Así dice textual) 🤦‍♂
"
329,0,"@USUARIO Nos tapamos los ojos cuando pasen cosas feas, andaleee!
"
330,0,"Sueño contigo todas las noches, todas las putas noches, esto es enfermizo y raro.
"
331,0,"Mañana te digo, porque está culera la historia y ya me tengo que dom ir porque mañana entro a las putas 5 a trabajar 😭
"
332,0,"jawy y potro pa' la verga...  - Nunca me canso de decir eso 😂😂
"
333,0,"Seguir creyendo en que no te pasas de verga es mi mayor medalla.
"
334,0,"¡Hey Cupido!  ¿Qué paso?  Pues marica, si yo soy buena gente ... 😡☹️😢
"
335,0,"Esas putas encuestas aquien le preguntan , por queESTOS POLITIC… 
"
336,0,"Extraño tanto a mi madre😞
"
337,1,"Deja de comer gorda de mierda, si comiste ayer.
"
338,0,"Sólo los putos lloran cuando una mujer rompió su corazón, un verdadero hombre no dice nada, solo desarrolla la capacidad de amar a varias.
"
339,1,"CORTENME LOS PUTOS BRAZOS!!! Instructor de mierda, jamás me había dolido tanto ):
"
340,0," ""Aquí todos son bien putos"" - @USUARIO frustrada con los franceses. 😂
"
341,0,"Porque no se ponen condones cuando tienen relaciones? 🤔  Luego les salen hdp 😎
"
342,0,"“Como Selena y The Weeknd”, se mamó J Balvin jajajaj
"
343,0,"¡ohhh! súbete el cierre... jajaja aunque es la única que no esta gorda 😂
"
344,0,"Le hice la parada al pinche autobús TRES PUTAS VECES Y LE VALIÓ VERGA.
"
345,0,"Me estaba valiendo verga el mundo hasta que llegaste tú.
"
346,0,"Si no te gusta no utilices todos y ya! Paren de mamar con esto.
"
347,1,"@USUARIO Solo lo elevaran un poco para luego sumirlo en los mas profundo del olvido,hipocritas HDP #reynosa #reynosafollow @USUARIO
"
348,0,"Si vamos abir asi pero algunos vamos en bolas y otros en camisa aon todos unos putos jajaja
"
349,0,"Someone needs noche loca Lets call Andrea, Litza y @USUARIO ( te unes a la intensidad x apoyo moral)? 😂
"
350,0,"Pues los choferes de mi taxi GL son hombres bien, nunca se me han insinuado por gorda supongo.
"
351,0,"no sé cuando putas tengo que entregar mi reporte  de reisdencias JAJAJA ☹
"
352,1," ""Porque mean parados piensan q son hombres“ jajajajaja q hdp
"
353,1,"¿Y a este pendejo qué jabón lo patrocina?
"
354,1," @USUARIO @USUARIO @USUARIO Después de todo hay ratas de alcantarilla de 4 patas menos feas que estas RATAS de dos patas. ASQUEROSOS
"
355,0,"Me toca mucho el coño tener q quitarme las xapas q llevo en la mochila x miedo a q unos putos nazis me metan una paliza y q no les pase NADA
"
356,0,"@USUARIO @USUARIO I know, pero supongamos. Tú di que sí te cago la madre y ya jajaja solo para cumplir con el requisito 🌚😂
"
357,1,"Awevo si princesa pero ya estoy aquí para atender putas como tu
"
358,0,"'Los del Bloomberg me la pelan, Los del Reforma son unos pendejos, no los ve nadie we': Pedrito Sola
"
359,1,"¿CUÁLES SON LOS PUTOS HATER DEL CANAL DE DALAS?  ya se TODOS LOS PUTOS BASURA DE SU CANAL,@USUARIO  CABRÓN  BESOS😚🤫😚😚😚😚
"
360,0,"con quién putas hablas tanto que siempre estás en línea a la verga
"
361,0," @USUARIO @USUARIO esta ley es tonta y absurda Uberpool es económico y ecológico ayuda a que no  circulen varios autos. Eliminenla 
"
362,1,"que maricon te viste pegándole al reportero, #LordCachetada
"
363,0,"En otras noticias, no había estado tan gorda desde que estaba embarazada, ni había comido tantas estúpidas espinacas.
"
364,0,"Estos putos celos que tengo no van, neta no van... 😕
"
365,1,"Ahora si saliste a mamar!!! pinche joto!! das hueva pinche viejito gaga!
"
366,0,"@USUARIO Próximamente Blon sacará un corrido o que berga?
"
367,0,"Estoy hirviendo en calentura no mamar send medicinas
"
368,0,"Ando en la súper pendeja a sabiendas que mañana tengo examen
"
369,0,"Ya valió verga mi tiempo libre. Alguien pongale pausa a mi vida.
"
370,0,"Jajaja si, de hecho estoy acabado loca con tu forma de ser Jajajaja te amo más ❤️
"
371,0,"Hay personas en la vida que parecen estar predestinadas a partirte la madre... pero solo si les hacemos caso
"
372,0,"Borré mi ultima IGstory porque se veían muy feas :(
"
373,0,"Faltan 9 minutos para mi sesión con la psicoanalista y el tráfico está asqueroso. Si sigo loca será culpa de Mancera. Qué ciudad nos dejó.
"
374,1,"Ya traigo mi actitud de lunes al cien pinches putos.  Me pelan la verga todos
"
375,0,"Solo calmantes montes, alicantes pintos, pájaros cantantes y se arma la gorda en un dos por triquis.
"
376,1,"@USUARIO Manda a chingar su madre a esos ignorantes
"
377,0,"¿No aman esos días donde están hasta el pito de trabajo pero deciden mandar todo ALV y no hacer ni madres?  *Mañana llorará sangre*.
"
378,0,"Simplemente Increìble, aunque nada reemplazarà el vientre de una Madre !!
"
379,0,"Yo ligandome este día😂 No se ve toda mi leche porque los chorros más grandes calleron asta mi pecho #gay #chaqueta #gay #vil…
"
380,0,"Exacto. Si les gusta 140 sigan escribiendo poco y ya. Si les cagá leer 280 no lean.  Dejen de mamar.
"
381,0,"@USUARIO Quienes piensan de manera errónea y tonta, justificando la actuación de delincuentes no merecen ni siquiera ser escuchados
"
382,0,"Ni machismo, ni feminismo, mejor regrésenos a RBD y váyanse a la verga.
"
383,1,"Que puta vergüenza ser de está selección molesta!! @USUARIO  solo les recuerdo que el Karma tarde que temprano los va a alcanzar! PUTOS!
"
384,0,"Vinimos a comer a mi restaurante 🐷 (La Gorda in Guadalajara, JAL w/ @USUARIO USUARIO
"
385,0,"Hoy amanecí con unas ganas tremendas de morirme a la verga
"
386,0,"Este cabron literalmente le metió la Verga con todo y Huevos ! <URL>
"
387,1,"@USUARIO Vas y rechingas a tu madre cada que te lata el corazón.
"
388,1,"Esa chava está bien prieta y fea y su foto de perfil está bien blanca.
"
389,0,"Leyendo el desmadrito que se traen con Verga, V world y alv, me doy cuenta que les gusta hacerla de a pedo por pendejada y media.
"
390,0,"acabo de caer en cuenta que llevo diez putos años fumando y sentí un chingo de pena por mi misma mientras prendía uno
"
391,1,"Que todas las putas barras desaparezcan pinches viciosos de mierda todos he le voy al Amérca
"
392,1,"Uy no, al Poncho le tiene prohibido hablarme jajaja y Lalo es súper ultra marica
"
393,0,"Es el mes en el que me doy cuenta lo gorda que soy😂
"
394,0,"Me regalaron un labial nude que no desaparece mi boca. Voy a dejar de estar mamando por un tiempo.
"
395,0,"CINCO Putas intercepciones. Que putiza y bien merecida.
"
396,1,"Sigo necesitando pocos carácteres para mandarte a la verga, mi amor.
"
397,0,"Aqui a alguien que le debe valer verga lo que otras personas digan
"
398,1,"Se cimbro en las minas Iztapalapa casi me cago pensé que eran los putos coreanos..
"
399,1,"Ya quiero casarme y tener una bonita relacion pero los jotos de mi ciudad son bien quien sabe como.  (PUTAS) .
"
400,1,"QUE PEDO CON ESTA PINCHE BESTIA PENDEJA HDP?! 😲 😠😡😤 
"
401,1,"Ala verga si es cierto, ya todas empiezan de putas con sus disfraces! Putas!
"
402,0,"Hay un puto mosquito que me anda jodiendo la existencia :) Pequeño insecto... ojalá te mueras por intoxicación por ingerir mi sangre.
"
403,1,"El árbitro ni amarilla .y si se diga de los putos comentaristas ( no dicen nada, incluyendo al joto de brisio)
"
404,0,"Mijo si querés  llegar a ser alguien  en la vida, volvete tuitero... Jamas nadie, nunca, ni cuando  las putas vuelvan a ser virgenes
"
405,0,"Ahora proceso a marcarle a todos mis ex y a los que me mandaron a la friendzone, para que vean lo que se perdieron 💅🏼
"
406,0,"Pta, si hay problema en uber en los negros de turbo triplica, ni loca uso uno alv
"
407,0,"A huevo puto. -Exclamó la princesa desde sus aposentos.
"
408,0,"Lo único importante en esta vida es tener un léxico refinado. Lo demás vale verga.
"
409,0,"Ya hice la cuenta de la peda de los 500 litros de Agua Loca. Les salió en $33.5 por persona (10 litros de agua loca).
"
410,0,"ok cosas que odio: los putos mosquitos y el puto unicel
"
411,1,"Ustedes se sienten muy pinches machos pero nunca han comido un taco de araña de maíz !  Putos.  (Están bien ricos, como los chapulines ) <URL>
"
412,0,"Seran así por que para mi gay es otro significado y en acrostico para que te des un piquete G - Guapo…
"
413,0,"No les caga ese relojsito interno que traemos? de: ""ya acabaste esto, ahora haz esto"" ""ya te estás haciendo viejo"" Putas  prisas siempre
"
414,1,"Y los putos defensores de @USUARIO que van a decir de la pendejada de gol que se acaba de tragar? ja ja ja @USUARIO #VamosMiSeleccion
"
415,1,"Todos #HDP lo que merecen es que ya se aplique #PenaDeMuerteYa #YaBasta le urge a #México 
"
416,0,"@USUARIO Jaja de velda me pone de pésimo humor. Y más cuando no captan el "" me vales madre ""
"
417,1,"Una cachetadilla es de morras, le hubieras soltado un vergazo, joto
"
418,0,"Maduro haciendo gemir de placer a su cachorrito putito. Link para ver completo
"
419,0,"Porque no sólo es #Cantante o #Actriz tmbn es..... Hija,Madre, Amiga y una mujer con derecho… <URL>
"
420,0,"No sé que me matará primero, si una sobredosis de pastillas, o las putas enfermedades.
"
421,1,"No mames pinches Iraquíes, ya me imagino que sus  viejas cuándo les quieren dar sus trancacitos se echan a correr putos 😂😂😂 <URL>
"
422,1,"Si a Juan Gabriel con una docena de hijos no lo bajábamos de puto imagínate a ti, con más de cuarenta años soltero y sin vieja.
"
423,0," @USUARIO Sugiero haya cadeneros en las entradas del metro ¡basta de viajar con malandros! ¡hasta prostitutas trabajan en el metro! No mamar.
"
424,0,"¿Cuál cicatriz prros?, no mames gracias cirujano Domínguez Solano, se mamo con la costura, le quedo prrona, gracias…
"
425,0,"¿Me estaré volviendo loca o feliz? ¿Por qué es que ahora tantas cosas me parecen graciosas?
"
426,0,"Que se enojan de que no les das verga, pero con esas promociones (tu verga) como no enojarse jaja saludos
"
427,0,"Jajajaja ya le vale verga, no puede venir en esa camioneta a mi casa 😂
"
428,1,"me tienen hasta la verga los twitte de los panistas, pura puta pantalla para seguir mamando lana, se pelean las putas y siguen chingando
"
429,0," @USUARIO Jajajajajajajajaja no mames! Lo más cagado para mí de lo que va de este 2017!!!
"
430,0,"Tiran a dar como un puñal tus palabras en mi ombligo. Tú estas loca y yo estoy loco de atar por mis celos retroactivos. 🎶🎶🎶 @luisramiromusic
"
431,0,"los 90's fueron muy chidos en los 90's. Dejen de mamar con los 90's y ya no vendan los outfits de Sabrina la bruja Adolescente.
"
432,1,"Odio las tiendas donde no puedes entrar con tu perro. Que le puede hacer mi perro a unas putas telas y mas si esta en brazos IDIOTAS
"
433,0,"tan pronto mi trabajo deje de succionarme el alma me pongo a escuchar tu álbum. Enhorabuena, marica!
"
434,0,"Se nota que anda bien ardida qpd
"
435,0,"A estas personas no se les puede decir mexicanos, por culpa de ellos tienen feas referencias de nosotros en el mundo. <URL>
"
436,0,"Oigan, ayuda. Una parte de mi cabeza está loca, otra parte de la misma trata de evitar ese impulso de locura. :(
"
437,0,"En estos momentos de la vida es dónde me pregunto porqué putas no fui futbolista... 😯
"
438,1,"Y cuánto HDP no hay por ahí treepado en su ladrillo!!!
"
439,0,"¿No existe un problema con el #feminicidio en #México? ¿Cómo hacernos de la vista gorda? ¿Como ser indiferente? ¿Cómo no indignarse? 
"
440,0,"Otra de odio, la de las ultrasónicas! ""Vales madre! Vales verrrr..."" #t909
"
441,0,"Me encanta que me digan que soy una 'belleza exótica'. NOT. A estas alturas es obvio que así nos dicen a las feas 🖕🏼
"
442,0,"@USUARIO @USUARIO @USUARIO El mismo comentario sobre mis labiales me lo hace mi madre, fanática del fútbol por cierto XD
"
443,1,"Me vale verga si decir verga es naco, ya cállense el pinche hocico.
"
